AphiaID,ScientificName,Authority,AphiaID_accepted,ScientificName_accepted,Authority_accepted,taxonRank,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,Marine,Brackish,Fresh,Terrestrial,taxonomicStatus,Unacceptreason,LSID,Citation
231796,Amphidomataceae,"Sournia, 1984",231796,Amphidomataceae,"Sournia, 1984",Family,Chromista,Myzozoa,Dinophyceae,Dinophyceae incertae sedis,Amphidomataceae,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:231796,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Amphidomataceae Sournia, 1984. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=231796 on 2019-07-16"
149642,Amphipleuraceae,"Grunow, 1862",149642,Amphipleuraceae,"Grunow, 1862",Family,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:149642,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Amphipleuraceae Grunow, 1862. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=149642 on 2019-07-16"
149200,Amphora,"C.G. Ehrenberg ex F.T. Kützing, 1844",149200,Amphora,"C.G. Ehrenberg ex F.T. Kützing, 1844",Genus,Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,,,,1,1,1,,accepted,,urn:lsid:marinespecies.org:taxname:149200,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Amphora C.G. Ehrenberg ex F.T. Kützing, 1844. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://marinespecies.org/HAB/aphia.php?p=taxdetails&id=149200 on 2019-07-16"
149533,Amphora coffeaeformis,"(C.Agardh) Kützing, 1844",624065,Halamphora coffeaeformis,"(C.Agardh) Levkov, 2009",Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,,coffeaeformis,,1,1,1,,unaccepted,synonym,urn:lsid:marinespecies.org:taxname:149533,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Amphora coffeaeformis (C.Agardh) Kützing, 1844. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=149533 on 2019-07-16"
146585,Anabaena,"Bory de Saint-Vincent ex Bornet & Flahault, 1886",146585,Anabaena,"Bory de Saint-Vincent ex Bornet & Flahault, 1886",Genus,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,,,1,,1,,accepted,,urn:lsid:marinespecies.org:taxname:146585,"Guiry, M.D. & Guiry, G.M. (2019). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Anabaena Bory de Saint-Vincent ex Bornet & Flahault, 1886. Accessed through: Moestrup, Ø.;  Akselmann-Cardella, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=146585 on 2019-07-16"
576811,Anabaena bergii,"Ostenfeld, 1908",837529,Chrysosporum bergii,"(Ostenfeld) E.Zapomelová, O.Skácelová, P.Pumann, R.Kopp & E.Janecek, 2012",Species,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,bergii,,0,1,1,0,unaccepted,,urn:lsid:marinespecies.org:taxname:576811,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Anabaena bergii Ostenfeld, 1908. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=576811 on 2019-07-16"
451629,Anabaena macrospora,"Klebahn, 1895",625403,Dolichospermum macrosporum,"(Klebhan) Wacklin, L.Hoffmann & Komárek, 2009",Species,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,macrospora,,0,0,1,0,unaccepted,,urn:lsid:marinespecies.org:taxname:451629,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Anabaena macrospora Klebahn, 1895. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://marinespecies.org/HAB/aphia.php?p=taxdetails&id=451629 on 2019-07-16"
146590,Anabaenopsis,"V.V.Miller, 1923",146590,Anabaenopsis,"V.V.Miller, 1923",Genus,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Aphanizomenonaceae,Anabaenopsis,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:146590,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Anabaenopsis V.V.Miller, 1923. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=146590 on 2019-07-16"
618706,Anabaenopsis milleri,"Woronichin, 1929",618706,Anabaenopsis milleri,"Woronichin, 1929",Species,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Aphanizomenonaceae,Anabaenopsis,,milleri,,0,0,1,,accepted,,urn:lsid:marinespecies.org:taxname:618706,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Anabaenopsis milleri Woronichin, 1929. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=618706 on 2019-07-16"
1313612,Anagnostidinema,"Strunecký et al., 2017",1313612,Anagnostidinema,"Strunecký et al., 2017",Genus,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Coleofasciculaceae,Anagnostidinema,,,,,,1,,accepted,,urn:lsid:marinespecies.org:taxname:1313612,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Anagnostidinema Strunecký et al., 2017. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://marinespecies.org/hab/aphia.php?p=taxdetails&id=1313612 on 2019-07-16"
1313613,Anagnostidinema amphibium,"(C.Agardh ex Gomont) Strunecký, Bohunická, J.R.Johansen & J.Komárek, 2017",1313613,Anagnostidinema amphibium,"(C.Agardh ex Gomont) Strunecký, Bohunická, J.R.Johansen & J.Komárek, 2017",Species,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Coleofasciculaceae,Anagnostidinema,,amphibium,,,,1,,accepted,,urn:lsid:marinespecies.org:taxname:1313613,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Anagnostidinema amphibium (C.Agardh ex Gomont) Strunecký, Bohunická, J.R.Johansen & J.Komárek, 2017. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://marinespecies.org/hab/aphia.php?p=taxdetails&id=1313613 on 2019-07-16"
1315543,Anagnostidinema lemmermannii,"(Woloszynska) Strunecky <i>et al.</i>, 2017",1315543,Anagnostidinema lemmermannii,"(Woloszynska) Strunecky <i>et al.</i>, 2017",Species,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Coleofasciculaceae,Anagnostidinema,,lemmermannii,,,,1,,accepted,,urn:lsid:marinespecies.org:taxname:1315543,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Anagnostidinema lemmermannii (Woloszynska) Strunecky et al., 2017. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=1315543 on 2019-07-16"
160567,Aphanizomenon,"A.Morren ex Bornet & Flahault, 1888",160567,Aphanizomenon,"A.Morren ex Bornet & Flahault, 1888",Genus,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,,,,,,,,accepted,,urn:lsid:marinespecies.org:taxname:160567,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Aphanizomenon A.Morren ex Bornet & Flahault, 1888. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab./aphia.php?p=taxdetails&id=160567 on 2019-07-16"
609460,Aphanizomenon flosaquae,"Ralfs ex Bornet & Flahault, 1886",609460,Aphanizomenon flosaquae,"Ralfs ex Bornet & Flahault, 1886",Species,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,,flosaquae,,0,0,1,0,accepted,,urn:lsid:marinespecies.org:taxname:609460,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Aphanizomenon flosaquae Ralfs ex Bornet & Flahault, 1886. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=609460 on 2019-07-16"
836361,Aphanizomenonaceae,Elenkin,836361,Aphanizomenonaceae,Elenkin,Family,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Aphanizomenonaceae,,,,,1,1,1,,accepted,,urn:lsid:marinespecies.org:taxname:836361,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Aphanizomenonaceae Elenkin. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=836361 on 2019-07-16"
162385,Arthrospira,"Sitzenberger ex Gomont, 1892",162385,Arthrospira,"Sitzenberger ex Gomont, 1892",Genus,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Microcoleaceae,Arthrospira,,,,1,,1,,accepted,,urn:lsid:marinespecies.org:taxname:162385,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Arthrospira Sitzenberger ex Gomont, 1892. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=162385 on 2019-07-16"
612090,Arthrospira fusiformis,"(Voronichin) Komárek & J.W.G.Lund, 1990",1327367,Limnospira fusiformis,"(Voronichin) Nowicka-Krawczyk, Mühlsteinová & Hauer, 2019",Species,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Microcoleaceae,Arthrospira,,fusiformis,,,,1,,unaccepted,,urn:lsid:marinespecies.org:taxname:612090,"Guiry, M.D. & Guiry, G.M. (2019). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Arthrospira fusiformis (Voronichin) Komárek & J.W.G.Lund, 1990. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=612090 on 2019-07-16"
369377,Aureococcus,"Hargraves & Sieburth, 1988",369377,Aureococcus,"Hargraves & Sieburth, 1988",Genus,Chromista,Ochrophyta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,Aureococcus,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:369377,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Aureococcus Hargraves & Sieburth, 1988. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab./aphia.php?p=taxdetails&id=369377 on 2019-07-16"
375699,Aureococcus anophagefferens,"Hargraves & Sieburth, 1988",375699,Aureococcus anophagefferens,"Hargraves & Sieburth, 1988",Species,Chromista,Ochrophyta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,Aureococcus,,anophagefferens,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:375699,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Aureococcus anophagefferens Hargraves & Sieburth, 1988. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab./aphia.php?p=taxdetails&id=375699 on 2019-07-16"
369378,Aureoumbra,"D.A.Stockwell, DeYoe, Hargraves & P.W.Johnson, 1997",369378,Aureoumbra,"D.A.Stockwell, DeYoe, Hargraves & P.W.Johnson, 1997",Genus,Chromista,Ochrophyta,Pelagophyceae,Sarcinochrysidales,Sarcinochrysidaceae,Aureoumbra,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:369378,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Aureoumbra D.A.Stockwell, DeYoe, Hargraves & P.W.Johnson, 1997. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab./aphia.php?p=taxdetails&id=369378 on 2019-07-16"
375701,Aureoumbra lagunensis,"D.A.Stockwell, DeYoe, Hargraves & P.W.Johnson, 1997",375701,Aureoumbra lagunensis,"D.A.Stockwell, DeYoe, Hargraves & P.W.Johnson, 1997",Species,Chromista,Ochrophyta,Pelagophyceae,Sarcinochrysidales,Sarcinochrysidaceae,Aureoumbra,,lagunensis,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:375701,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Aureoumbra lagunensis D.A.Stockwell, DeYoe, Hargraves & P.W.Johnson, 1997. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=375701 on 2019-07-16"
391508,Azadinium,"Elbrächter & Tillmann, 2009",391508,Azadinium,"Elbrächter & Tillmann, 2009",Genus,Chromista,Myzozoa,Dinophyceae,Dinophyceae incertae sedis,Amphidomataceae,Azadinium,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:391508,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Azadinium Elbrächter & Tillmann, 2009. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=391508 on 2019-07-16"
839790,Azadinium dexteroporum,"I.Percopo & A.Zingone, 2013",839790,Azadinium dexteroporum,"I.Percopo & A.Zingone, 2013",Species,Chromista,Myzozoa,Dinophyceae,Dinophyceae incertae sedis,Amphidomataceae,Azadinium,,dexteroporum,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:839790,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Azadinium dexteroporum I.Percopo & A.Zingone, 2013. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=839790 on 2019-07-16"
